id,Rings
102109,7
102110,15
102111,13
102112,8
102113,6
102114,5
102115,9
102116,10
102117,7
102118,5
102119,10
102120,11
102121,7
102122,12
102123,8
102124,8
102125,4
102126,9
102127,9
102128,6
102129,9
102130,13
102131,9
102132,6
102133,10
102134,9
102135,9
102136,7
102137,8
102138,6
102139,10
102140,9
102141,6
102142,14
102143,7
102144,8
102145,10
102146,9
102147,11
102148,13
102149,9
102150,7
102151,9
102152,7
102153,8
102154,10
102155,9
102156,7
102157,5
102158,10
102159,7
102160,6
102161,11
102162,6
102163,10
102164,9
102165,5
102166,9
102167,10
102168,10
102169,10
102170,9
102171,6
102172,7
102173,9
102174,7
102175,11
102176,11
102177,12
102178,10
102179,9
102180,9
102181,6
102182,12
102183,8
102184,14
102185,11
102186,9
102187,13
102188,6
102189,5
102190,7
102191,14
102192,14
102193,13
102194,5
102195,14
102196,9
102197,7
102198,11
102199,9
102200,9
102201,9
102202,7
102203,8
102204,10
102205,6
102206,10
102207,13
102208,8
102209,9
102210,8
102211,13
102212,11
102213,9
102214,14
102215,11
102216,10
102217,10
102218,14
102219,9
102220,7
102221,9
102222,8
102223,4
102224,10
102225,11
102226,10
102227,13
102228,12
102229,10
102230,7
102231,8
102232,10
102233,9
102234,8
102235,8
102236,11
102237,8
102238,7
102239,7
102240,10
102241,9
102242,13
102243,11
102244,9
102245,10
102246,11
102247,8
102248,10
102249,6
102250,9
102251,8
102252,7
102253,12
102254,10
102255,10
102256,11
102257,6
102258,10
102259,10
102260,6
102261,7
102262,10
102263,9
102264,10
102265,8
102266,10
102267,5
102268,6
102269,9
102270,14
102271,7
102272,6
102273,13
102274,6
102275,10
102276,12
102277,8
102278,10
102279,6
102280,8
102281,5
102282,5
102283,8
102284,14
102285,5
102286,12
102287,6
102288,9
102289,9
102290,12
102291,7
102292,11
102293,10
102294,6
102295,9
102296,12
102297,9
102298,6
102299,6
102300,12
102301,13
102302,10
102303,8
102304,8
102305,7
102306,9
102307,7
102308,10
102309,9
102310,10
102311,10
102312,8
102313,13
102314,11
102315,7
102316,8
102317,8
102318,9
102319,12
102320,12
102321,10
102322,12
102323,11
102324,8
102325,8
102326,9
102327,8
102328,10
102329,9
102330,10
102331,10
102332,10
102333,9
102334,7
102335,11
102336,9
102337,7
102338,8
102339,10
102340,9
102341,10
102342,13
102343,6
102344,7
102345,5
102346,10
102347,8
102348,5
102349,6
102350,11
102351,8
102352,13
102353,9
102354,11
102355,16
102356,5
102357,11
102358,5
102359,10
102360,11
102361,6
102362,10
102363,12
102364,10
102365,8
102366,8
102367,14
102368,8
102369,10
102370,7
102371,9
102372,9
102373,16
102374,11
102375,9
102376,10
102377,6
102378,6
102379,12
102380,10
102381,5
102382,12
102383,11
102384,11
102385,7
102386,6
102387,12
102388,10
102389,12
102390,10
102391,12
102392,13
102393,11
102394,8
102395,9
102396,6
102397,8
102398,7
102399,10
102400,7
102401,6
102402,10
102403,11
102404,4
102405,6
102406,5
102407,9
102408,10
102409,12
102410,10
102411,9
102412,10
102413,5
102414,6
102415,11
102416,5
102417,11
102418,8
102419,10
102420,10
102421,13
102422,7
102423,12
102424,12
102425,7
102426,14
102427,7
102428,8
102429,10
102430,11
102431,7
102432,4
102433,10
102434,8
102435,7
102436,13
102437,10
102438,9
102439,9
102440,9
102441,8
102442,12
102443,11
102444,8
102445,10
102446,9
102447,9
102448,6
102449,6
102450,9
102451,8
102452,8
102453,10
102454,10
102455,9
102456,8
102457,10
102458,11
102459,6
102460,13
102461,4
102462,12
102463,8
102464,8
102465,11
102466,12
102467,10
102468,8
102469,5
102470,14
102471,6
102472,7
102473,12
102474,6
102475,12
102476,7
102477,9
102478,6
102479,10
102480,10
102481,8
102482,8
102483,11
102484,7
102485,12
102486,9
102487,6
102488,10
102489,13
102490,11
102491,8
102492,11
102493,7
102494,10
102495,9
102496,12
102497,7
102498,5
102499,7
102500,6
102501,13
102502,11
102503,9
102504,11
102505,11
102506,5
102507,6
102508,9
102509,11
102510,6
102511,5
102512,6
102513,8
102514,14
102515,8
102516,5
102517,10
102518,5
102519,10
102520,13
102521,10
102522,5
102523,10
102524,11
102525,10
102526,9
102527,10
102528,10
102529,10
102530,11
102531,6
102532,9
102533,11
102534,6
102535,9
102536,7
102537,12
102538,10
102539,6
102540,9
102541,11
102542,8
102543,4
102544,15
102545,7
102546,6
102547,12
102548,5
102549,8
102550,10
102551,5
102552,9
102553,9
102554,6
102555,9
102556,6
102557,8
102558,9
102559,8
102560,9
102561,9
102562,8
102563,11
102564,7
102565,8
102566,6
102567,13
102568,7
102569,9
102570,9
102571,10
102572,9
102573,8
102574,10
102575,14
102576,11
102577,12
102578,5
102579,5
102580,9
102581,8
102582,5
102583,13
102584,8
102585,8
102586,10
102587,10
102588,7
102589,9
102590,9
102591,10
102592,11
102593,12
102594,7
102595,8
102596,10
102597,9
102598,10
102599,10
102600,12
102601,5
102602,11
102603,9
102604,10
102605,7
102606,7
102607,12
102608,10
102609,8
102610,12
102611,12
102612,6
102613,14
102614,5
102615,5
102616,13
102617,10
102618,7
102619,5
102620,10
102621,10
102622,6
102623,9
102624,11
102625,10
102626,9
102627,7
102628,7
102629,9
102630,13
102631,10
102632,10
102633,11
102634,11
102635,7
102636,7
102637,7
102638,13
102639,6
102640,9
102641,9
102642,10
102643,7
102644,9
102645,7
102646,11
102647,9
102648,7
102649,11
102650,10
102651,14
102652,10
102653,12
102654,12
102655,12
102656,11
102657,6
102658,7
102659,12
102660,7
102661,6
102662,10
102663,9
102664,10
102665,6
102666,6
102667,8
102668,5
102669,9
102670,10
102671,9
102672,11
102673,11
102674,10
102675,9
102676,7
102677,10
102678,9
102679,9
102680,10
102681,11
102682,7
102683,8
102684,12
102685,10
102686,8
102687,5
102688,9
102689,10
102690,7
102691,11
102692,14
102693,6
102694,7
102695,8
102696,10
102697,9
102698,8
102699,9
102700,11
102701,10
102702,5
102703,8
102704,7
102705,12
102706,10
102707,9
102708,6
102709,9
102710,7
102711,10
102712,10
102713,10
102714,8
102715,6
102716,9
102717,10
102718,9
102719,10
102720,8
102721,9
102722,8
102723,10
102724,11
102725,11
102726,11
102727,14
102728,10
102729,9
102730,7
102731,10
102732,11
102733,10
102734,7
102735,9
102736,9
102737,8
102738,6
102739,13
102740,10
102741,6
102742,10
102743,7
102744,9
102745,10
102746,10
102747,9
102748,7
102749,10
102750,10
102751,8
102752,7
102753,11
102754,8
102755,10
102756,13
102757,6
102758,13
102759,9
102760,5
102761,9
102762,5
102763,10
102764,7
102765,6
102766,13
102767,5
102768,8
102769,13
102770,11
102771,8
102772,13
102773,9
102774,10
102775,7
102776,11
102777,5
102778,9
102779,10
102780,9
102781,9
102782,10
102783,8
102784,12
102785,9
102786,10
102787,6
102788,8
102789,5
102790,11
102791,9
102792,10
102793,11
102794,10
102795,7
102796,10
102797,9
102798,11
102799,8
102800,7
102801,9
102802,8
102803,13
102804,11
102805,7
102806,11
102807,6
102808,7
102809,11
102810,9
102811,10
102812,13
102813,14
102814,5
102815,7
102816,10
102817,5
102818,12
102819,12
102820,8
102821,10
102822,11
102823,8
102824,9
102825,8
102826,8
102827,6
102828,9
102829,14
102830,11
102831,5
102832,10
102833,11
102834,14
102835,9
102836,10
102837,8
102838,6
102839,9
102840,9
102841,10
102842,11
102843,9
102844,5
102845,11
102846,7
102847,11
102848,8
102849,5
102850,9
102851,7
102852,13
102853,8
102854,8
102855,7
102856,7
102857,11
102858,11
102859,9
102860,11
102861,8
102862,11
102863,10
102864,9
102865,13
102866,9
102867,5
102868,9
102869,6
102870,10
102871,9
102872,12
102873,6
102874,6
102875,11
102876,10
102877,10
102878,10
102879,11
102880,12
102881,9
102882,12
102883,10
102884,8
102885,8
102886,8
102887,6
102888,13
102889,9
102890,12
102891,13
102892,9
102893,11
102894,8
102895,8
102896,12
102897,8
102898,6
102899,7
102900,10
102901,9
102902,5
102903,8
102904,6
102905,11
102906,7
102907,6
102908,6
102909,7
102910,11
102911,6
102912,10
102913,11
102914,13
102915,6
102916,9
102917,10
102918,10
102919,8
102920,11
102921,13
102922,10
102923,11
102924,7
102925,11
102926,9
102927,8
102928,11
102929,8
102930,10
102931,5
102932,8
102933,10
102934,8
102935,16
102936,5
102937,8
102938,16
102939,10
102940,6
102941,10
102942,9
102943,8
102944,6
102945,11
102946,13
102947,10
102948,9
102949,8
102950,10
102951,11
102952,9
102953,7
102954,11
102955,8
102956,8
102957,10
102958,9
102959,9
102960,7
102961,6
102962,8
102963,11
102964,10
102965,5
102966,9
102967,13
102968,9
102969,8
102970,6
102971,9
102972,11
102973,11
102974,8
102975,12
102976,6
102977,9
102978,10
102979,10
102980,9
102981,9
102982,10
102983,11
102984,10
102985,10
102986,10
102987,9
102988,12
102989,9
102990,11
102991,5
102992,8
102993,10
102994,8
102995,7
102996,6
102997,14
102998,11
102999,10
103000,13
103001,10
103002,11
103003,6
103004,7
103005,10
103006,5
103007,9
103008,9
103009,10
103010,9
103011,10
103012,11
103013,5
103014,8
103015,9
103016,10
103017,7
103018,12
103019,10
103020,9
103021,12
103022,7
103023,8
103024,9
103025,11
103026,11
103027,8
103028,9
103029,13
103030,8
103031,8
103032,6
103033,4
103034,12
103035,5
103036,11
103037,10
103038,7
103039,12
103040,8
103041,7
103042,9
103043,5
103044,8
103045,7
103046,7
103047,10
103048,7
103049,9
103050,10
103051,7
103052,9
103053,10
103054,6
103055,11
103056,10
103057,13
103058,7
103059,10
103060,7
103061,12
103062,10
103063,7
103064,9
103065,15
103066,7
103067,6
103068,10
103069,5
103070,10
103071,8
103072,15
103073,10
103074,12
103075,10
103076,6
103077,7
103078,8
103079,12
103080,13
103081,11
103082,10
103083,5
103084,11
103085,11
103086,10
103087,5
103088,15
103089,8
103090,10
103091,8
103092,11
103093,9
103094,11
103095,10
103096,9
103097,8
103098,10
103099,14
103100,6
103101,8
103102,10
103103,10
103104,14
103105,5
103106,9
103107,9
103108,12
103109,10
103110,9
103111,5
103112,12
103113,9
103114,8
103115,5
103116,12
103117,5
103118,10
103119,7
103120,10
103121,7
103122,9
103123,9
103124,13
103125,8
103126,15
103127,11
103128,11
103129,10
103130,9
103131,6
103132,10
103133,9
103134,7
103135,11
103136,10
103137,12
103138,10
103139,6
103140,8
103141,7
103142,11
103143,15
103144,5
103145,10
103146,7
103147,8
103148,11
103149,7
103150,9
103151,9
103152,5
103153,10
103154,9
103155,15
103156,9
103157,14
103158,13
103159,10
103160,12
103161,11
103162,11
103163,14
103164,10
103165,9
103166,10
103167,9
103168,6
103169,11
103170,6
103171,11
103172,14
103173,7
103174,9
103175,11
103176,10
103177,8
103178,10
103179,5
103180,10
103181,9
103182,6
103183,5
103184,5
103185,11
103186,7
103187,8
103188,11
103189,10
103190,9
103191,9
103192,12
103193,6
103194,9
103195,10
103196,5
103197,9
103198,10
103199,11
103200,6
103201,6
103202,11
103203,6
103204,7
103205,10
103206,10
103207,11
103208,10
103209,10
103210,11
103211,12
103212,6
103213,12
103214,7
103215,8
103216,5
103217,8
103218,11
103219,9
103220,11
103221,14
103222,10
103223,11
103224,10
103225,5
103226,4
103227,9
103228,10
103229,8
103230,6
103231,6
103232,10
103233,14
103234,9
103235,10
103236,9
103237,6
103238,7
103239,9
103240,13
103241,8
103242,8
103243,10
103244,8
103245,10
103246,9
103247,15
103248,11
103249,11
103250,10
103251,7
103252,9
103253,10
103254,12
103255,11
103256,10
103257,15
103258,13
103259,7
103260,6
103261,11
103262,7
103263,12
103264,11
103265,6
103266,11
103267,11
103268,10
103269,7
103270,8
103271,7
103272,9
103273,5
103274,7
103275,11
103276,10
103277,5
103278,10
103279,7
103280,7
103281,6
103282,8
103283,11
103284,7
103285,9
103286,8
103287,10
103288,10
103289,8
103290,5
103291,14
103292,9
103293,9
103294,7
103295,6
103296,7
103297,11
103298,7
103299,6
103300,6
103301,8
103302,10
103303,11
103304,7
103305,9
103306,5
103307,9
103308,12
103309,6
103310,6
103311,11
103312,9
103313,13
103314,12
103315,10
103316,6
103317,9
103318,12
103319,10
103320,7
103321,6
103322,13
103323,6
103324,10
103325,8
103326,10
103327,8
103328,9
103329,9
103330,8
103331,7
103332,8
103333,12
103334,7
103335,9
103336,10
103337,10
103338,7
103339,11
103340,11
103341,11
103342,6
103343,11
103344,11
103345,9
103346,11
103347,14
103348,10
103349,8
103350,15
103351,11
103352,11
103353,9
103354,9
103355,11
103356,9
103357,6
103358,13
103359,9
103360,5
103361,14
103362,6
103363,9
103364,10
103365,8
103366,9
103367,5
103368,10
103369,8
103370,13
103371,8
103372,5
103373,5
103374,10
103375,6
103376,10
103377,14
103378,7
103379,11
103380,10
103381,9
103382,11
103383,10
103384,9
103385,14
103386,8
103387,10
103388,7
103389,10
103390,12
103391,11
103392,10
103393,11
103394,10
103395,9
103396,12
103397,13
103398,10
103399,7
103400,9
103401,11
103402,10
103403,7
103404,7
103405,13
103406,8
103407,5
103408,11
103409,12
103410,9
103411,9
103412,11
103413,8
103414,7
103415,10
103416,10
103417,11
103418,7
103419,10
103420,10
103421,13
103422,7
103423,7
103424,11
103425,9
103426,11
103427,13
103428,5
103429,5
103430,8
103431,9
103432,9
103433,11
103434,9
103435,11
103436,11
103437,9
103438,10
103439,6
103440,11
103441,10
103442,6
103443,9
103444,12
103445,11
103446,11
103447,12
103448,9
103449,9
103450,10
103451,9
103452,8
103453,9
103454,7
103455,10
103456,10
103457,6
103458,11
103459,12
103460,11
103461,11
103462,13
103463,7
103464,9
103465,10
103466,10
103467,10
103468,7
103469,9
103470,9
103471,14
103472,9
103473,8
103474,10
103475,8
103476,12
103477,10
103478,9
103479,11
103480,10
103481,10
103482,13
103483,12
103484,7
103485,11
103486,11
103487,11
103488,7
103489,12
103490,8
103491,13
103492,7
103493,13
103494,6
103495,11
103496,8
103497,6
103498,10
103499,5
103500,11
103501,6
103502,6
103503,8
103504,9
103505,8
103506,10
103507,10
103508,13
103509,11
103510,13
103511,13
103512,7
103513,11
103514,5
103515,10
103516,11
103517,10
103518,9
103519,9
103520,12
103521,10
103522,9
103523,11
103524,9
103525,8
103526,8
103527,8
103528,9
103529,9
103530,9
103531,8
103532,11
103533,8
103534,10
103535,5
103536,6
103537,9
103538,8
103539,12
103540,6
103541,10
103542,8
103543,14
103544,10
103545,7
103546,14
103547,13
103548,6
103549,7
103550,8
103551,8
103552,11
103553,8
103554,9
103555,9
103556,11
103557,11
103558,12
103559,6
103560,10
103561,12
103562,8
103563,10
103564,7
103565,10
103566,8
103567,8
103568,6
103569,10
103570,9
103571,10
103572,9
103573,8
103574,7
103575,12
103576,11
103577,10
103578,11
103579,14
103580,5
103581,8
103582,8
103583,11
103584,10
103585,5
103586,13
103587,15
103588,12
103589,8
103590,6
103591,8
103592,11
103593,9
103594,9
103595,7
103596,10
103597,16
103598,10
103599,11
103600,10
103601,8
103602,8
103603,9
103604,13
103605,10
103606,9
103607,11
103608,4
103609,7
103610,5
103611,9
103612,12
103613,14
103614,7
103615,7
103616,13
103617,8
103618,7
103619,12
103620,9
103621,5
103622,9
103623,11
103624,9
103625,9
103626,9
103627,7
103628,8
103629,10
103630,8
103631,11
103632,8
103633,9
103634,8
103635,7
103636,6
103637,10
103638,9
103639,6
103640,5
103641,6
103642,7
103643,10
103644,10
103645,12
103646,7
103647,7
103648,10
103649,7
103650,6
103651,7
103652,10
103653,11
103654,11
103655,10
103656,10
103657,11
103658,5
103659,10
103660,9
103661,9
103662,10
103663,8
103664,6
103665,12
103666,10
103667,14
103668,10
103669,9
103670,9
103671,5
103672,14
103673,5
103674,10
103675,9
103676,8
103677,8
103678,8
103679,7
103680,5
103681,6
103682,5
103683,10
103684,13
103685,14
103686,7
103687,6
103688,11
103689,12
103690,5
103691,9
103692,10
103693,9
103694,9
103695,6
103696,10
103697,6
103698,6
103699,10
103700,10
103701,7
103702,12
103703,7
103704,11
103705,13
103706,10
103707,7
103708,6
103709,7
103710,9
103711,11
103712,8
103713,7
103714,8
103715,11
103716,7
103717,7
103718,7
103719,6
103720,5
103721,8
103722,7
103723,8
103724,10
103725,5
103726,6
103727,5
103728,14
103729,6
103730,9
103731,13
103732,9
103733,9
103734,10
103735,13
103736,9
103737,10
103738,11
103739,15
103740,13
103741,10
103742,9
103743,9
103744,7
103745,13
103746,8
103747,9
103748,7
103749,12
103750,10
103751,11
103752,6
103753,9
103754,6
103755,13
103756,10
103757,6
103758,6
103759,10
103760,10
103761,11
103762,12
103763,8
103764,10
103765,10
103766,5
103767,8
103768,10
103769,9
103770,12
103771,13
103772,10
103773,7
103774,6
103775,11
103776,6
103777,12
103778,8
103779,6
103780,9
103781,13
103782,10
103783,6
103784,6
103785,10
103786,10
103787,6
103788,10
103789,13
103790,9
103791,8
103792,8
103793,7
103794,8
103795,5
103796,11
103797,13
103798,6
103799,11
103800,7
103801,10
103802,11
103803,10
103804,15
103805,11
103806,5
103807,14
103808,7
103809,7
103810,14
103811,8
103812,10
103813,11
103814,8
103815,8
103816,11
103817,5
103818,6
103819,7
103820,5
103821,8
103822,7
103823,10
103824,9
103825,11
103826,9
103827,10
103828,5
103829,12
103830,8
103831,9
103832,9
103833,9
103834,8
103835,8
103836,11
103837,6
103838,10
103839,10
103840,7
103841,9
103842,7
103843,11
103844,9
103845,9
103846,10
103847,13
103848,10
103849,12
103850,14
103851,9
103852,10
103853,9
103854,12
103855,12
103856,10
103857,5
103858,8
103859,11
103860,13
103861,8
103862,11
103863,5
103864,8
103865,10
103866,8
103867,10
103868,9
103869,10
103870,10
103871,13
103872,10
103873,6
103874,6
103875,12
103876,11
103877,9
103878,6
103879,6
103880,7
103881,9
103882,10
103883,9
103884,5
103885,6
103886,9
103887,9
103888,10
103889,10
103890,9
103891,6
103892,7
103893,9
103894,11
103895,12
103896,12
103897,9
103898,5
103899,5
103900,5
103901,10
103902,9
103903,12
103904,13
103905,7
103906,6
103907,6
103908,13
103909,7
103910,5
103911,8
103912,8
103913,10
103914,10
103915,6
103916,5
103917,13
103918,10
103919,7
103920,6
103921,8
103922,9
103923,6
103924,11
103925,7
103926,10
103927,9
103928,16
103929,6
103930,5
103931,12
103932,9
103933,15
103934,13
103935,9
103936,10
103937,13
103938,13
103939,13
103940,5
103941,7
103942,10
103943,11
103944,11
103945,10
103946,11
103947,13
103948,11
103949,10
103950,10
103951,12
103952,10
103953,11
103954,7
103955,10
103956,8
103957,9
103958,7
103959,10
103960,13
103961,5
103962,9
103963,8
103964,9
103965,9
103966,5
103967,9
103968,8
103969,5
103970,11
103971,12
103972,6
103973,9
103974,6
103975,12
103976,11
103977,13
103978,11
103979,9
103980,9
103981,10
103982,11
103983,6
103984,10
103985,10
103986,5
103987,7
103988,8
103989,7
103990,9
103991,6
103992,6
103993,11
103994,9
103995,12
103996,12
103997,9
103998,13
103999,8
104000,7
104001,8
104002,8
104003,9
104004,7
104005,10
104006,10
104007,12
104008,7
104009,9
104010,8
104011,9
104012,10
104013,7
104014,9
104015,6
104016,9
104017,12
104018,6
104019,5
104020,13
104021,6
104022,8
104023,9
104024,9
104025,11
104026,9
104027,9
104028,7
104029,11
104030,13
104031,7
104032,9
104033,6
104034,7
104035,6
104036,7
104037,6
104038,7
104039,8
104040,8
104041,5
104042,10
104043,7
104044,11
104045,6
104046,7
104047,5
104048,7
104049,11
104050,14
104051,10
104052,9
104053,6
104054,8
104055,10
104056,9
104057,9
104058,12
104059,7
104060,9
104061,11
104062,12
104063,11
104064,9
104065,7
104066,10
104067,12
104068,7
104069,7
104070,4
104071,10
104072,8
104073,13
104074,10
104075,10
104076,10
104077,10
104078,8
104079,8
104080,10
104081,11
104082,7
104083,10
104084,8
104085,11
104086,12
104087,8
104088,7
104089,12
104090,10
104091,8
104092,6
104093,12
104094,10
104095,6
104096,6
104097,11
104098,11
104099,11
104100,11
104101,6
104102,7
104103,11
104104,9
104105,9
104106,10
104107,14
104108,13
104109,13
104110,11
104111,6
104112,11
104113,8
104114,10
104115,11
104116,5
104117,5
104118,11
104119,7
104120,6
104121,12
104122,5
104123,7
104124,11
104125,9
104126,6
104127,10
104128,11
104129,6
104130,8
104131,12
104132,9
104133,6
104134,11
104135,6
104136,7
104137,8
104138,9
104139,13
